tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
1720503964725121434,@AlanRodriguez_c @CarlosFGalan @Rodrigo_Lara_ Jajajajaja amo tu respuesta Alan Rodríguez!,es,Retweet,0,2,2,0,48,2023-11-03 13:11:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1720606390417264881,@CarlosFGalan @Rodrigo_Lara_ Ojalá Galán No salga Como en el 73.. https://t.co/eQuHiIW20T,es,Retweet,0,0,1,0,21,2023-11-03 19:58:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F-DSY_kXEAAiXS5.jpg
1721201847493414937,@minieto @CarlosFGalan @ClaudiaLopez @JDOviedoA @Rodrigo_Lara_ @Diego_Molano @ElGeneralVargas Va muy bien. Dando ejemplo.,es,Retweet,0,2,2,0,435,2023-11-05 11:24:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1719041996096950622,"El día en que Enrique Peñalosa ganó por segunda vez la Alcaldía de Bogotá, durante su discurso en la sede de campaña agradeció a varios políticos, entre ellos a el excandidato a la alcaldía Rodrigo Lara y al recién elegido alcalde por Bogotá, Carlos Fernando Galán. https://t.co/9Ebmci6vjM",es,Retweet,0,96,62,13,28571,2023-10-30 12:22:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://pbs.twimg.com/ext_tw_video_thumb/1719041083882041344/pu/img/CYrvskN8Ozpg5Bsf.jpg
1719020226421956696,Tengo más de 160.000 razones para decir #Gracias. Con muy pocos recursos y en tiempo récord logramos llegar al corazón de cientos de personas. Felicitaciones a los nuevos mandatarios. Seguiremos  trabajando por un Huila para todos y todas. https://t.co/D7SafW1qXi,es,Retweet,0,1050,221,38,42793,2023-10-30 10:55:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Gracias,,video,https://pbs.twimg.com/ext_tw_video_thumb/1719019370163179521/pu/img/hUsiWdQJXWVG7FJ4.jpg
1719700843065200731,#BuenasNoticias 🚨📰📲 El sueño de un Huila para Todos continúa. ¡Seguiremos recorriendo el Departamento! 🤍💚💛 https://t.co/6HRIdQMArI,es,Retweet,0,664,155,22,22209,2023-11-01 08:00:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#BuenasNoticias,,video,https://pbs.twimg.com/ext_tw_video_thumb/1719700660034109440/pu/img/0yzrfrZxVYrMPfet.jpg
1721196851762794567,"No han pasado ni ocho días de la elección de @CarlosFGalan a la Alcaldía de Bogotá y ya se reunió con la Alcaldesa @ClaudiaLopez se reunió con @JDOviedoA, @Rodrigo_Lara_ , @Diego_Molano y @ElGeneralVargas. Ya conformó el mejor equipo de empalme posible, con mujeres no solo capaces sino exitosas! Que orgullo y que lujo de Alcalde nos espera a los bogotanos. Lo mejor está por venir !!!",es,Retweet,6,874,107,134,92751,2023-11-05 11:04:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1719705083921777073,"La forma en como reconoció su derrota @GustavoBolivar, el mensaje de paz de @CarlosFGalan a @Rodrigo_Lara_ , el agradecimiento de @JDOviedoA a sus electores post elección. La campaña a la alcaldía fue distinta esta vez.",es,Retweet,1,1589,95,79,65170,2023-11-01 08:16:57,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1720973394944950291,"Hoy en Neiva, otro lleno total. Mas de 30 funciones a reventar. Estaré mañana en la segunda funcion de la feria del libro. 10 am. Biblioteca Departamental. Seguiré llevando la verdad por todo el país después del veto de Cine Colombia.  @GustavoBolivar @petrogustavo https://t.co/23jSrywXET",es,Retweet,1,1679,718,106,42453,2023-11-04 20:16:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/F-IgLFDW0AApqkT.jpg,https://pbs.twimg.com/media/F-IgLfSW0AAJ70U.jpg"
1721591090753778049,@GustavoBolivar #PetroLiderMundial #GobiernoDelCambio https://t.co/FnywT4F15W,qme,Retweet,1,39,27,2,558,2023-11-06 13:11:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#PetroLiderMundial,#GobiernoDelCambio",,video,https://pbs.twimg.com/ext_tw_video_thumb/1721590411997646848/pu/img/0UBHM----zLbtL9r.jpg
1721569613530464687,@GustavoBolivar Ojala viaje mas seguido https://t.co/LTAB4gQiIq,es,Retweet,4,390,131,16,22879,2023-11-06 11:45:55,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F-Q-cLRWoAAkGSx.jpg
1719829344086831273,"@nometiente2 @3nometiente He encontrado más manipulaciones en los E14 en la localidad de Tunjuelito y esta es la más descarada, vamos a seguir buscando para pedir el reconteo con delegados, me ofrezco de voluntario
@GustavoBolivar @DonIzquierdo_ @gener_usuga @FisicoImpuro https://t.co/iThsJnr3z9",es,Retweet,1,261,268,15,13825,2023-11-01 16:30:43,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F94PrHtXAAANeUS.jpg
1722067116772274297,"@petrogustavo Te tengo otra encuestica:

1. @CarlosFGalan: 1 497 596 votos.
2. @JDOviedoA: 614 233 votos.
3. @GustavoBolivar: 571 591 votos.

Salúdame al del tercer puesto.",es,Retweet,0,230,29,27,7138,2023-11-07 20:42:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1719875662935122245,"URGENTE @PGN_COL @Registraduria sin procurador en total silencio hacen el conteo y se les pregunta y no dan respuesta. No me reciben la denuncia y me niegan la información. Ojo con el fraude. Dicen los miembros de la mesa que nunca se presentó la procuraduría
@GustavoBolivar https://t.co/R3em1Oc09f",es,Retweet,5,1796,1567,31,25424,2023-11-01 19:34:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://pbs.twimg.com/ext_tw_video_thumb/1719875562796199936/pu/img/cUZ7x3Xac_wnctr6.jpg
1720782745092157669,"A ver Sr Gustavo Bolívar le explico de la manera mas fácil que encuentro, a ver si entiende:

“Cuando uno está muerto, uno no sabe que está muerto, los demás si lo saben. Lo mismo pasa cuando uno es una güeva” https://t.co/SEB4M1uVC2",es,Retweet,3,1088,523,87,17876,2023-11-04 07:39:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F-FyxFKXkAAo9gl.jpg
1721333045481849286,"Confieso que ésta noche no voy a poder conciliar el sueño; Gustavo Bolívar me bloqueó. Juemama, ¿y ahora de que voy a vivir? https://t.co/utAoZzOFkC",es,Retweet,1,297,87,28,5446,2023-11-05 20:05:53,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,https://pbs.twimg.com/media/F-NnR17XsAAYKtk.jpg
1721832510974304266,Estas cosas no las cuenta Gustavo Bolívar en la campaña de defensa a Gustavo Petro  que inició ayer.,es,Retweet,0,347,174,8,10239,2023-11-07 05:10:35,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,
1721723898155159775,"#Confidenciales | Gustavo Bolívar convocó en Cali primera reunión con los líderes de la Colombia Humana: “para reorganizar la defensa del Gobierno” (Clic en imagen)
https://t.co/rHuwmQaZgi",es,Retweet,1,94,59,273,76418,2023-11-06 21:59:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Confidenciales,https://www.semana.com/confidenciales/articulo/gustavo-bolivar-convoco-en-cali-primera-reunion-con-los-lideres-de-la-colombia-humana-para-reorganizar-la-defensa-del-gobierno/202346/,,
1719844865691844840,"Acepte que fueron derrotados. Acepte que la gente rechazó y castigó el mal gobierno de Gustavo Petro. Acepte que el “cambio” que prometieron es falso. Acepte que Gustavo Bolívar era un mal candidato. 

Estas mentiras no se las cree ni la Primera Línea con sueldo.",es,Retweet,5,3527,1151,180,108193,2023-11-01 17:32:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1719851115561234605,"Si han recuperado 400.000 votos para Gustavo Bolivar, quiere decir que las cosas en este momento están asi:
Fernando Galán: 1'097 596     Gustavo Bolívar:  971.591
Y lo que aun falta por reconteo. 
¡VERGONZOSO FRAUDE ELECTORAL! https://t.co/WX3JSIa2Ot",es,Retweet,40,4058,2299,932,268168,2023-11-01 17:57:13,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,photo,"https://pbs.twimg.com/media/F94jdtJW8AA-hQr.jpg,https://pbs.twimg.com/media/F94jd2cXsAAQHkY.jpg"
1721759053200650593,Se creyó Steven Spielberg (Productor Audiovisual) y terminó Chamuscado y peliando con Gustavo Bolivar. https://t.co/gNpLPLHxTu,es,Retweet,0,188,78,20,2894,2023-11-07 00:18:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F-TpuX8XoAAdZUY.jpg
1721235931296866588,Gustavo Bolívar Algo Para Decir ?? https://t.co/S7nHJEzcZV,es,Retweet,19,875,735,111,40642,2023-11-05 13:39:59,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,video,https://pbs.twimg.com/ext_tw_video_thumb/1721235831585705984/pu/img/2-TJuR144mknuvWN.jpg
1719771268650504635,"El enojo de Daniel Quintero es que su quemada en las urnas le propició la revocatoria del puesto que Petro le ofreció en MinTic y podrá ser investigado como lo que es, sin fuero. El enojo de Gustavo Bolívar es que renunció a un sueldo de 45 millones de pesos por uno de 21 millones de pesos, pensando que podría hacer y deshacer con los contratos de Bogotá, y terminó sin el pan y sin el queso. Ambos terminaron en la calle. Esta pelea de quemados demuestra que el Pacto Histórico no es ningún mandato popular, sino una traginovela de intereses personales. ¡El pueblo les vale madre!",es,Retweet,35,9159,3742,390,515047,2023-11-01 12:39:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/F93aggoXMAAc_qb.png
1720938220064477481,"La lengua es el azote del …..😶 ¿no, @GustavoBolivar? https://t.co/x76NvkVjyM",es,Retweet,13,6876,3229,410,182407,2023-11-04 17:56:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/F-IAGf5WYAEi3zp.jpg

